id,fasting_ability
171763,0.896872
248537,0.6300058
260727,0.8369413
216449,0.8620388
207133,0.8642816
254922,0.98202306
258102,0.4082371
163864,0.9837053
147790,0.958836
156095,0.8951153
277745,0.98755765
264361,0.9952448
248223,0.3272446
242209,0.39313847
221096,0.9510164
163730,0.9795758
251653,0.86852735
241212,0.8977786
176650,0.9042396
159368,0.6422497
234947,0.890715
165322,0.94838506
203077,0.930915
243109,0.4959721
249911,0.44488442
214626,0.88698655
203373,0.3102304
198281,0.9620473
172641,0.8894957
239643,0.5764114
151846,0.3465545
210651,0.94467264
163881,0.7243859
156445,0.93593943
177109,0.69837564
220826,0.9272478
209314,0.8013052
196960,0.2889273
215937,0.93071055
177160,0.9750915
161440,0.9747454
256034,0.5814438
196937,0.9876286
155561,0.9878693
239552,0.96313816
250780,0.5151535
257589,0.6932641
254527,0.8733548
152900,0.83649737
243838,0.9440358
180231,0.65813476
222115,0.75262594
187071,0.4535487
216432,0.31258342
274155,0.91636443
222528,0.7899471
182069,0.9329762
278354,0.8439467
156463,0.7469989
222517,0.77792585
218505,0.76484317
253738,0.92164207
215527,0.29237264
184888,0.92608124
189828,0.86505276
155709,0.85770386
188096,0.9851189
225714,0.9729092
262914,0.3080855
213132,0.4531927
159335,0.4464233
249175,0.91184366
224547,0.97584075
257544,0.74718046
197372,0.82654005
235364,0.6883575
256179,0.34094313
233592,0.84856385
203718,0.82269686
176463,0.879536
260910,0.47868583
227656,0.4349803
225690,0.9186912
161314,0.92966974
195764,0.93908113
217267,0.9697608
274208,0.94956756
241347,0.96451944
189871,0.92267555
184840,0.9815231
244298,0.9241237
211293,0.4106723
167746,0.8594915
218047,0.83384496
190454,0.9853253
252178,0.9865459
269445,0.9705284
214455,0.8033475
276994,0.45441085
171453,0.28105778
234630,0.9551475
202221,0.97513616
272370,0.30843857
230621,0.9098024
275193,0.7209678
179935,0.95202214
248234,0.98192436
172436,0.862464
260206,0.6041547
222873,0.3177818
196663,0.5391879
201640,0.857576
165305,0.9647778
251691,0.8748165
147531,0.8917435
162534,0.9175322
201139,0.94646114
155549,0.25869462
220736,0.96694416
159692,0.33367866
238917,0.9794074
260723,0.98259497
163464,0.68933815
183835,0.62079114
225332,0.94387937
225808,0.8034274
269216,0.37546694
169836,0.5602746
230714,0.90101206
203391,0.9701192
227796,0.9745409
166072,0.64187926
235854,0.81126463
239953,0.84665877
230606,0.6719779
272937,0.9924913
227318,0.5093586
188611,0.9361128
265199,0.67782205
206547,0.3917363
164077,0.9377665
201745,0.91910017
175926,0.9907477
269093,0.87010694
174762,0.9023084
233393,0.98410785
277909,0.20802768
274029,0.53681666
165455,0.74842566
268974,0.4185451
156385,0.8821393
222389,0.8840047
170839,0.53256446
225764,0.28983685
219459,0.9145047
255283,0.9633641
174914,0.82987714
263669,0.85083795
155527,0.9095447
160954,0.90425324
210625,0.66874075
184230,0.96680343
161756,0.38061306
177703,0.6964157
163157,0.74079573
187837,0.7598653
231153,0.9876816
164968,0.44020277
207046,0.9131616
173562,0.60733443
222957,0.87484163
176240,0.9918944
214661,0.23418437
231403,0.6448784
204872,0.9416761
159301,0.61905164
149470,0.33085498
231765,0.8534541
241316,0.8943353
147639,0.7914893
187484,0.20455737
159847,0.83286184
275767,0.97918403
232946,0.38769165
194144,0.5881282
173384,0.9551112
204417,0.35777992
179024,0.55767524
178245,0.87838954
203048,0.9330532
248688,0.45720285
215993,0.78085965
195223,0.8742876
235035,0.267638
171634,0.22623304
210666,0.5129941
209682,0.7715158
158506,0.37381265
265508,0.44066745
238704,0.7713144
184286,0.22012897
178444,0.32846516
228279,0.7419596
197833,0.20272322
250473,0.9559931
227111,0.9306701
147308,0.91877866
202132,0.5899455
215891,0.85215485
225097,0.8207677
148226,0.3275062
165863,0.41987395
275461,0.9580119
193498,0.968192
167401,0.92250955
226076,0.7993283
247378,0.89456195
160928,0.92163265
238688,0.8243818
258378,0.9200204
184812,0.799122
277809,0.9861459
196738,0.9901631
216274,0.9629523
270563,0.987021
217812,0.88592
196425,0.7589199
234946,0.9703986
267866,0.8386472
151514,0.9881897
220521,0.6736333
149406,0.57335573
267165,0.8914122
214393,0.6949918
155972,0.93119586
218090,0.92997664
180343,0.567913
240678,0.76857454
206096,0.96319073
186022,0.37321666
209904,0.8688314
249244,0.32021946
226864,0.49159324
233685,0.86753273
211635,0.9496303
180196,0.9131323
205300,0.916025
278994,0.9740858
201184,0.65131015
224028,0.43022147
264702,0.39865938
200837,0.12236308
267535,0.97911984
205067,0.9146808
265645,0.8641037
244416,0.5968594
200900,0.73268354
259800,0.55261606
157369,0.9957331
189823,0.89991546
250075,0.18425475
171606,0.8990402
188601,0.355276
270604,0.40103146
215516,0.40872324
206358,0.59717476
187498,0.6805239
151947,0.73856556
228812,0.29466045
275925,0.9071289
218031,0.7210894
211405,0.5805837
273194,0.9590099
149621,0.8712942
266299,0.90946037
166213,0.63903165
229370,0.97593236
204415,0.63086945
245022,0.6817542
210522,0.77149194
200737,0.6748643
206502,0.9501803
168538,0.8501615
181380,0.6843517
176076,0.6734486
195568,0.71059495
203801,0.89944357
196262,0.75420874
216890,0.97009194
236023,0.8140415
208024,0.5751886
161640,0.66778165
224166,0.8619402
219924,0.7392738
181596,0.73966473
249856,0.7138866
252304,0.94438463
157518,0.9848914
179154,0.9075
181224,0.3575789
196345,0.87578356
168245,0.23379183
235848,0.38148716
246114,0.9801398
196958,0.88514006
255661,0.9709272
209602,0.713181
277479,0.2899044
174672,0.60602343
197495,0.7706708
155720,0.17422296
236481,0.7399308
156797,0.9619076
150401,0.9495348
256337,0.8944817
268018,0.7323476
191811,0.8381719
241627,0.598428
190572,0.64594436
231930,0.97695744
244246,0.42702565
274238,0.6925587
278110,0.9612031
153904,0.21608028
196718,0.879008
194379,0.97207344
161034,0.804332
245991,0.6700276
172085,0.9912781
251967,0.9446201
162211,0.44437075
243212,0.6119577
226509,0.9893344
203983,0.23589332
150022,0.7560986
152472,0.9810084
237720,0.6650773
248295,0.94836605
202832,0.5630534
255765,0.73494023
161600,0.91964144
177640,0.86689097
236192,0.8482165
265348,0.70458776
202211,0.98411936
185346,0.74175775
174014,0.16795878
230259,0.6215396
251335,0.3312037
176120,0.6122508
267128,0.55350965
168568,0.9302132
221277,0.78535354
176455,0.91692716
151632,0.9385808
225780,0.82226145
247331,0.9663576
181817,0.6150823
266575,0.83055353
218086,0.8316981
177553,0.8060858
229129,0.45586514
162090,0.93213904
271588,0.83692205
235617,0.66289973
251977,0.86542046
186143,0.84968793
274197,0.6256468
230526,0.47232258
211995,0.69030225
160833,0.91874605
177607,0.9418588
278410,0.45395505
220733,0.934593
160765,0.20983237
247254,0.96201783
215157,0.5760299
266828,0.8973224
188317,0.39884642
217475,0.84264225
250725,0.92332137
177401,0.960021
165929,0.9860196
233191,0.7667218
154925,0.83241904
241197,0.5020317
224872,0.9648528
182724,0.6571543
256234,0.9312979
197397,0.9897655
226344,0.8647307
199689,0.35449705
200863,0.918975
273927,0.5422295
211441,0.7713159
168784,0.88073045
253206,0.9869919
176469,0.98813397
164346,0.7699741
265496,0.80600715
216158,0.63112444
269009,0.91883713
238488,0.464853
184822,0.85782576
244023,0.6249006
217319,0.9069809
210311,0.791931
232009,0.95956904
261182,0.3996495
248365,0.32841095
267885,0.81549126
276664,0.95605826
178188,0.26086542
261028,0.82619596
163164,0.37828755
182666,0.9575843
186960,0.67632496
172748,0.7201891
264005,0.5883147
214017,0.6929027
270482,0.73635584
251482,0.80960476
157714,0.95001405
220389,0.96187234
177342,0.98842573
262155,0.8469454
258052,0.98874086
147869,0.6196434
242166,0.8359916
161259,0.9665805
244712,0.9895433
221842,0.9628369
239951,0.83660734
150418,0.83452255
268416,0.87950927
268608,0.4168589
164255,0.4367238
189857,0.9454404
171500,0.17027144
264041,0.9010771
278404,0.8107974
180021,0.92236745
157963,0.7469624
172541,0.51745445
277256,0.860702
248577,0.6980686
254172,0.49391016
253827,0.6114363
272172,0.9781666
259049,0.8584522
182088,0.96457404
229240,0.82959926
188365,0.4458147
188513,0.9337964
159643,0.8355909
214156,0.8216459
259111,0.61952305
156696,0.7343609
202675,0.9800985
220413,0.97460914
200488,0.76632106
192014,0.8766738
172458,0.9795645
189282,0.9536424
152327,0.92343223
220308,0.7064606
165731,0.45602793
252482,0.9351364
196314,0.4433202
177335,0.9717595
264528,0.93618876
147091,0.8902723
213071,0.9522572
239438,0.6531591
248472,0.35236162
232613,0.57044166
219169,0.8136444
186453,0.880825
210162,0.59882975
192603,0.75690436
168732,0.29241273
243512,0.41485235
247125,0.9955902
161651,0.5586358
200059,0.97795314
264057,0.9629271
196040,0.98587984
219774,0.46953243
217566,0.5652878
222506,0.9695183
243807,0.3754531
169669,0.9644783
261334,0.83408904
155881,0.9477033
261423,0.97433734
217225,0.9571985
222998,0.94140303
188613,0.72653514
158654,0.80617803
244434,0.98019457
235580,0.49495813
225785,0.6360117
198648,0.96723527
168378,0.90656525
175761,0.9810939
239994,0.89670604
195977,0.8581867
181356,0.9553351
211261,0.84850436
191680,0.9315013
252744,0.5939745
221280,0.97918713
194502,0.954056
272328,0.3941427
256204,0.9691329
266860,0.23482172
270957,0.8180836
214320,0.96159065
211422,0.91273266
217406,0.9058975
194878,0.94337875
184144,0.8433107
220111,0.83043855
171216,0.58430356
172292,0.9370212
205239,0.90504855
245741,0.429688
207947,0.8301473
157210,0.976528
265829,0.9228689
236188,0.8396997
201123,0.5533073
204006,0.89842486
244660,0.9834155
263157,0.9755282
278509,0.93119407
222749,0.45287445
230678,0.9948489
187039,0.7321004
237320,0.24453346
267131,0.9905471
274057,0.8180496
203933,0.77222705
157681,0.78184617
195954,0.7499218
152543,0.5895842
173713,0.47191414
241843,0.9593571
214881,0.9182843
173458,0.601225
190675,0.7241177
181398,0.7525318
255374,0.7947632
262300,0.51786923
270577,0.5821568
260911,0.46932364
158438,0.85578793
230629,0.85482943
189805,0.85045564
206553,0.95384544
200173,0.7930922
262494,0.9656826
272880,0.9790116
229477,0.23678465
266485,0.9497765
172118,0.82608515
188422,0.78438187
215046,0.26411808
268049,0.93876207
175287,0.27996624
207477,0.87051046
263181,0.9702851
252006,0.96900135
242147,0.97699547
270311,0.9238895
207031,0.9432396
237413,0.5520658
269778,0.9533274
197605,0.7468111
262358,0.9414889
207522,0.5512792
157829,0.8556954
274784,0.99131
192425,0.47894818
273382,0.87508714
225600,0.9817485
268723,0.93442386
213023,0.46121687
261019,0.7473837
211004,0.9915119
160640,0.89677566
190307,0.74590665
242306,0.89040786
156770,0.3390901
253648,0.85969704
183719,0.92035955
227309,0.2714412
212231,0.5126434
238335,0.9507521
171093,0.85591054
175019,0.9664278
150053,0.9257685
236300,0.910321
189725,0.416704
159400,0.9617653
165478,0.8587224
272560,0.6305631
192208,0.77183753
213215,0.48905957
193141,0.8326148
164467,0.7856656
273894,0.9021049
147700,0.75470954
148319,0.9935368
276103,0.9472182
259791,0.34716055
226430,0.4872316
272824,0.8601668
188806,0.42479548
185476,0.84910184
163223,0.96141076
203499,0.9635814
230353,0.9224933
159568,0.7157647
212054,0.9156077
243085,0.29880935
274993,0.64723736
205622,0.98776054
249958,0.9721444
178544,0.3409781
202139,0.97325957
190708,0.9565772
231801,0.4357128
178956,0.89817905
220849,0.2614254
277842,0.7214324
155512,0.79279095
242481,0.8254311
248722,0.7606409
257065,0.63389015
258486,0.8177485
212591,0.8721196
208259,0.84297365
201199,0.25610968
152643,0.7307902
196697,0.46343884
206273,0.98012185
211236,0.97278714
235378,0.88984215
211609,0.9597563
169690,0.8279524
186515,0.3358048
195253,0.27695727
147012,0.9644025
159184,0.9452369
162495,0.8827272
240382,0.9644488
151162,0.9300693
241151,0.7913941
198512,0.85113883
249627,0.94205415
244812,0.98818874
158035,0.4625474
176891,0.78501135
265038,0.38615447
199462,0.52160066
265329,0.91961825
158880,0.47214064
195224,0.99363893
213852,0.9825943
205279,0.29495865
278813,0.97376597
274498,0.9333333
189074,0.9287313
272593,0.77733433
214267,0.9915399
159556,0.85748523
168706,0.7257954
156052,0.5882644
262968,0.71817607
267055,0.7281877
153782,0.87678635
217756,0.8274421
208113,0.51452583
278660,0.94284606
243024,0.71207505
225528,0.8031672
154341,0.89243114
234573,0.6199224
159302,0.88014424
173564,0.96495485
229302,0.83792776
250442,0.65954334
253429,0.9389969
237667,0.7682686
185463,0.8003529
259792,0.82307756
233225,0.9555983
271860,0.6442074
276783,0.87715125
227997,0.8782564
154768,0.9814192
204858,0.9710944
162744,0.24889956
262560,0.9931851
255408,0.9733373
278674,0.9046346
249051,0.7393243
172266,0.99383473
271173,0.5842934
216294,0.7417313
277507,0.35972884
267638,0.9272722
205319,0.3429458
225461,0.99158806
206520,0.7538986
227791,0.82215124
248797,0.49106425
219179,0.9478153
210299,0.9780658
259599,0.85364926
163046,0.9691144
169977,0.95756716
273444,0.9489062
237605,0.8671803
258218,0.8933735
277883,0.9930021
185267,0.4412571
194055,0.7651949
213448,0.8226378
205399,0.9623559
186591,0.5888679
220933,0.9218896
259437,0.96829516
174599,0.96274644
218889,0.9174089
264780,0.9169547
224871,0.8896172
268197,0.33583555
196360,0.71985006
168237,0.98872375
258238,0.61551136
237754,0.7736014
231775,0.8582122
169142,0.7968426
210135,0.9663625
183339,0.9066997
239918,0.9045405
239949,0.9318676
166320,0.6203119
214301,0.3197246
273926,0.95571405
173653,0.82878965
192329,0.96563995
259287,0.51426214
217349,0.9467493
241605,0.8275111
190446,0.97714376
188445,0.591515
166312,0.6475892
219405,0.9924475
181913,0.80531657
172683,0.74955773
247469,0.87590444
197406,0.9592533
194720,0.9567298
230151,0.84479356
204663,0.50151974
239187,0.3603133
220618,0.83911127
172755,0.8466494
278815,0.67224926
216719,0.95599025
228253,0.9699541
157383,0.9799621
275872,0.4985042
277777,0.95167285
271000,0.39751968
157408,0.9435981
256713,0.8769148
179711,0.9532746
162067,0.9737804
230968,0.974325
217674,0.54164124
210880,0.8941595
166199,0.953084
175447,0.95657706
151843,0.9519677
240998,0.87954843
174644,0.8922574
241541,0.854165
248675,0.73987937
251444,0.69965255
222414,0.3561592
186210,0.9135655
232064,0.9090491
166336,0.58291733
201961,0.5119
153678,0.96455294
263318,0.8347187
234904,0.62144464
187566,0.44745982
165187,0.72574914
186204,0.53980404
276056,0.78111225
168759,0.8335741
228467,0.7970355
198384,0.91614115
208237,0.80570644
212561,0.85048944
198050,0.78842306
270644,0.9892755
191862,0.60221916
176254,0.976642
239619,0.7921559
201881,0.96174806
275945,0.9954026
193386,0.9066077
238864,0.60836864
219612,0.9548349
206049,0.6972552
273208,0.62859786
266773,0.93835676
166377,0.95969194
153443,0.304934
240279,0.7007624
176362,0.9799049
187237,0.95607054
224669,0.77126276
222526,0.830649
274225,0.8653037
193485,0.30007127
210604,0.9121828
163358,0.9793299
251071,0.9276387
226014,0.974292
255663,0.63317406
170865,0.91628885
199196,0.94614196
256690,0.8991899
238946,0.8534449
216210,0.9130895
184324,0.9930641
231833,0.47339347
244843,0.9714471
207615,0.9716082
216046,0.9192973
205779,0.22835341
218496,0.9521394
183957,0.891822
156412,0.91153604
195096,0.8658819
257002,0.5791149
211538,0.97248983
177480,0.8856949
157470,0.9255396
204506,0.9235054
170647,0.9200086
163850,0.84146947
169603,0.8836492
179199,0.8166181
213868,0.883056
250971,0.92036086
180362,0.8598626
156364,0.30632743
179076,0.5891629
231375,0.42499387
196568,0.35674283
166633,0.9614798
201544,0.15636262
192018,0.60996747
180848,0.9728909
203863,0.5404603
159225,0.93906254
220005,0.949622
180250,0.9818833
200894,0.8188458
246705,0.6117093
269514,0.22503427
181922,0.90205914
276170,0.62885076
197408,0.9811013
164664,0.9768794
215731,0.09807035
229271,0.9900351
184501,0.9781464
269695,0.947072
210856,0.89522094
263861,0.8035162
155641,0.26215535
205405,0.8206683
166458,0.88448346
259725,0.8426387
164331,0.98754054
195316,0.39742082
196548,0.79876786
175821,0.6328421
212666,0.679383
202398,0.6567715
251607,0.73104256
251329,0.82311225
275363,0.7814264
170302,0.7724784
229256,0.81672245
272949,0.80805475
274414,0.9044184
175645,0.61373997
155773,0.52291024
183519,0.9900693
193496,0.9758388
185702,0.36484754
247458,0.9561013
188360,0.89467883
276957,0.97619325
205087,0.90135986
235794,0.84526664
163795,0.95823044
229688,0.22800647
247207,0.619551
257694,0.24043429
202729,0.9207704
254732,0.9521921
208602,0.7899376
231982,0.8048595
156244,0.91335475
253906,0.93041897
159365,0.4704171
215346,0.52008146
195046,0.21731418
160869,0.7469474
158471,0.8979013
203243,0.60616636
236487,0.89326054
175323,0.52611077
207201,0.98439676
218408,0.59319466
165756,0.3601305
273448,0.9823152
175196,0.9885937
164622,0.9744951
185083,0.6188299
159280,0.86797225
181029,0.9466656
183163,0.27136973
252503,0.4352721
233668,0.50563467
206286,0.959125
244575,0.89303315
201019,0.9885528
272664,0.8463187
252429,0.8916649
197966,0.30338553
222289,0.91635585
213199,0.58219486
160195,0.98457044
199935,0.24627613
239517,0.33476695
219533,0.96692574
271095,0.89813155
162596,0.8640957
178110,0.7246027
197667,0.9382678
241031,0.77175
211313,0.40454
180152,0.9908054
163333,0.8764731
160757,0.85631526
213211,0.80486196
235761,0.8387339
256077,0.93084896
270174,0.56610113
180708,0.91064763
157442,0.4407802
193058,0.8339571
276801,0.42678353
222939,0.74726146
218617,0.88259894
249472,0.920211
159244,0.82726413
205604,0.982373
243116,0.9069494
162230,0.99049664
189392,0.96764326
248450,0.86444795
177858,0.8599337
178686,0.82208455
272793,0.7825832
207511,0.4043436
162319,0.73684484
238054,0.70569026
184377,0.43679616
266995,0.76389134
196111,0.83920985
157030,0.86067766
257664,0.43086463
153514,0.41966003
196234,0.96092564
219624,0.5861593
161294,0.96758425
220934,0.33176854
270425,0.68193775
265811,0.8642784
259606,0.79665995
210497,0.60285544
258778,0.98711616
270859,0.6096627
177883,0.8563745
171901,0.8023125
195080,0.2061516
213683,0.88732874
231913,0.9358908
248584,0.9187917
190654,0.67941535
216760,0.5470692
264944,0.9514831
157425,0.93233764
255048,0.76782674
192423,0.9577533
237690,0.8119711
215519,0.4542691
272382,0.3335847
202546,0.8668762
200242,0.9540284
230925,0.68000954
160265,0.94862884
225839,0.78684044
204368,0.98864144
199268,0.25052434
160537,0.75856936
275473,0.5100159
181546,0.30804765
250405,0.99123037
210291,0.6793182
264937,0.945549
176212,0.7810149
205510,0.7487424
210691,0.71593076
258235,0.9708152
247704,0.9441849
258780,0.31181684
238302,0.85070956
275831,0.22207327
258279,0.89132833
185602,0.8091373
278472,0.5761452
256790,0.335541
194313,0.64828557
251736,0.2960436
238066,0.70854104
220381,0.8959528
220956,0.9940725
196103,0.48529053
166376,0.6892151
264560,0.487673
190691,0.6493291
277472,0.565304
183842,0.87712115
205517,0.20129795
191686,0.44479468
170767,0.94319963
259782,0.6883882
257635,0.5482264
246450,0.9724265
148437,0.943442
158410,0.7765255
221963,0.91940457
226082,0.9180553
198889,0.5376356
213369,0.33544776
185529,0.9660068
247461,0.88778645
225843,0.93708
193193,0.9645434
188133,0.90309703
170574,0.90933585
188221,0.8995302
244152,0.982129
165676,0.40403587
213457,0.99751794
203489,0.9437378
241258,0.2616158
166021,0.81863606
242902,0.8566444
198304,0.96820337
202609,0.8148824
176392,0.5405013
208651,0.64675736
238285,0.92551327
267604,0.8720934
179425,0.967254
207979,0.97461104
246965,0.7483175
189374,0.5122989
274194,0.9616384
149677,0.7642381
195563,0.8441624
251838,0.9692429
185895,0.2590667
206747,0.7980866
174961,0.5097917
219765,0.98515064
266716,0.37088883
224300,0.20666584
248834,0.73186904
214760,0.8179066
274747,0.71285033
211652,0.6118452
261199,0.9060704
194303,0.9257311
201036,0.80522156
243485,0.8701841
260067,0.96403825
268712,0.59615517
152730,0.59536225
263312,0.6923793
175944,0.72446996
233310,0.9116897
184564,0.96495295
150325,0.20905422
154875,0.9625299
271513,0.9449561
221424,0.90158117
265365,0.7997325
150337,0.77786815
178750,0.9931224
154494,0.90904284
211805,0.8214951
248599,0.8151495
254912,0.976856
200220,0.5163467
192255,0.44693506
204505,0.96843976
170206,0.8158482
216814,0.9113524
167515,0.8104412
184253,0.98712593
167138,0.6649263
174895,0.9403003
205552,0.5460738
209289,0.40670618
237350,0.6501246
191736,0.64220387
150991,0.8773895
236377,0.9401036
158056,0.93015915
194617,0.62713856
228767,0.7318968
240238,0.8800927
254642,0.7967896
245252,0.8906411
230308,0.26565567
190959,0.6233139
180827,0.891597
185897,0.8019731
185830,0.6396979
269055,0.9283516
203855,0.7238963
168428,0.5340462
162790,0.979878
148501,0.39183986
150397,0.9630034
212299,0.8887785
240329,0.91362524
179754,0.5174768
152334,0.74650687
218920,0.7861577
202472,0.9699943
197582,0.6301739
244957,0.9804472
199431,0.9840894
233195,0.9636164
218211,0.33944052
255331,0.94762933
154678,0.9205762
165342,0.73873687
257643,0.54083765
273882,0.95114714
190181,0.90023416
152639,0.76473475
158970,0.63563204
166255,0.96283185
218033,0.9284905
168486,0.9765272
185514,0.34686878
160759,0.54590964
159821,0.9751111
241944,0.8183514
151044,0.9580954
219406,0.42949888
171703,0.9332557
244325,0.8371881
156838,0.74096847
270273,0.73947954
165348,0.98194987
252077,0.7366261
157525,0.19830072
220937,0.25205603
255116,0.88488275
160657,0.9570866
189947,0.76829904
261551,0.23533489
177911,0.65408146
218320,0.70498735
196123,0.8422903
190090,0.9896533
270412,0.67904097
241109,0.96293306
224715,0.7328802
246963,0.8420768
268860,0.3579375
171627,0.9323134
154300,0.5963853
228318,0.74198735
170987,0.6919114
269387,0.3590485
148311,0.96715075
256306,0.9775499
223000,0.92322177
177706,0.5738542
232015,0.9177911
231324,0.96367383
211381,0.8979217
199485,0.79614633
217174,0.35015753
237805,0.87366754
152329,0.61619437
169553,0.8187446
220386,0.79982424
157957,0.9454244
160086,0.71922785
187631,0.41685396
193700,0.9596307
240247,0.8440933
184945,0.7247517
236346,0.3916326
235635,0.9679713
149416,0.65974265
166129,0.8595684
246157,0.87251174
278374,0.7395167
246488,0.49253616
225814,0.9597794
156806,0.63289905
246709,0.5769819
249957,0.8788453
202156,0.934292
159175,0.4528989
152206,0.8655339
188327,0.55835474
202162,0.8805004
244754,0.8931189
206592,0.93031967
172766,0.7603175
221754,0.8820132
260185,0.39124894
253917,0.89196956
252465,0.8075886
198324,0.27575034
201616,0.8497083
243635,0.8682139
148524,0.9851371
262441,0.87834704
159502,0.79873234
229736,0.9347031
267844,0.95475924
238207,0.92434025
164047,0.977006
276367,0.92709064
275229,0.63422114
198570,0.56999534
268618,0.9618957
163706,0.31797594
272487,0.990316
215323,0.96787506
272391,0.23404503
163281,0.9149855
216738,0.8070127
169313,0.95602393
151200,0.4663286
202030,0.8235152
198396,0.5933466
176553,0.7180498
158477,0.9413657
241577,0.21496296
259264,0.90147936
247205,0.9237499
268438,0.8999629
242478,0.54194313
248171,0.44007748
270018,0.96281916
271260,0.9635411
220066,0.7624913
193747,0.9384882
161120,0.8883953
259839,0.4133539
177974,0.626646
157783,0.6294838
186554,0.95903736
197262,0.87143296
240799,0.8345725
226400,0.8391628
237433,0.9158277
191452,0.881045
194592,0.9793814
178829,0.65794116
228885,0.35770354
159431,0.5938938
255011,0.36450228
260633,0.53485423
198055,0.3042866
182762,0.9451842
191690,0.46370926
232934,0.76376194
271988,0.7774675
235105,0.609201
200465,0.42794362
159378,0.5742597
221111,0.579262
199049,0.6503581
200982,0.39523393
174388,0.98633516
268820,0.79535127
252598,0.77440584
241077,0.36939144
168180,0.9547016
170159,0.93089527
182193,0.98172206
243884,0.5564225
205424,0.9836516
214680,0.15758064
160939,0.6705435
153447,0.5244753
226627,0.37459216
248725,0.81583315
180853,0.954704
266033,0.9828452
173515,0.65901136
168047,0.9772127
172841,0.9826314
271186,0.86463416
220207,0.45866117
211785,0.9256438
275692,0.7457544
208908,0.38986173
163065,0.82046324
217663,0.89520854
232537,0.58323646
278199,0.87637895
148399,0.96471035
266852,0.9701685
213348,0.5108054
158437,0.44042316
169934,0.9931244
205684,0.90170175
226954,0.8302023
238739,0.9899665
210325,0.9758109
262823,0.7132428
199589,0.3519052
276112,0.94667816
150957,0.8618637
261803,0.7853568
178996,0.7118367
160153,0.44259092
201865,0.8927037
240491,0.8909927
224645,0.9428229
230210,0.9886901
247400,0.98040193
184092,0.9249238
268771,0.56969213
227454,0.7504423
182388,0.35755864
177651,0.73172647
171172,0.8713428
242026,0.935393
278082,0.9503322
195779,0.914699
209679,0.9567174
247583,0.9784515
176885,0.84030503
271384,0.7980947
147734,0.8448781
256280,0.93725294
193042,0.87191164
191122,0.91531533
173340,0.9658275
264671,0.8817483
238572,0.7449565
212641,0.77713406
244344,0.9734442
247711,0.9192637
179280,0.9621617
264529,0.9629307
277841,0.86041796
180790,0.5756758
162826,0.8732251
222805,0.8871811
250384,0.885949
214405,0.84545475
213695,0.90902895
264801,0.95342565
197784,0.693613
241883,0.9759079
202907,0.6417496
192902,0.936107
181777,0.8286033
278586,0.9472822
189396,0.7473328
276653,0.91311353
168233,0.90469766
277147,0.49081698
181581,0.9718265
200941,0.9229064
215992,0.49046835
248767,0.8502091
165515,0.5971668
232315,0.96228725
223549,0.974277
205772,0.9158768
206993,0.8113519
151249,0.92308503
245063,0.5527863
273828,0.63936937
240729,0.5986481
153699,0.42918566
223063,0.24566124
166584,0.5205692
259441,0.84261006
173402,0.61750126
221724,0.9338876
266674,0.8836432
246298,0.86659855
202821,0.57583874
260094,0.49866065
165438,0.92262346
155656,0.42727795
167325,0.9520903
263981,0.94919246
272037,0.8949128
159131,0.92960465
231921,0.9143814
228790,0.94397336
263097,0.6935268
164101,0.8678757
239711,0.6401567
149940,0.9478806
224072,0.9100256
207025,0.8855344
232159,0.86638707
166548,0.92376244
153519,0.60266495
157082,0.6172778
194458,0.54051197
259586,0.9212717
233420,0.96537745
164710,0.96286845
262053,0.76366055
229693,0.9124842
193344,0.8200186
163099,0.8235903
204989,0.83842355
225251,0.93628573
242822,0.6147244
228236,0.73363006
267807,0.20829047
172233,0.49478245
221984,0.4264011
152387,0.84614325
162486,0.94482446
234158,0.85282815
267934,0.55534667
157347,0.9212589
264752,0.9042125
257819,0.7946726
278757,0.887523
219854,0.35883838
216367,0.79375374
238071,0.9176421
267489,0.46452293
183514,0.74476105
226390,0.4347421
220559,0.9656004
221372,0.80255806
246459,0.9483476
212800,0.5622892
215069,0.4514476
151584,0.81973875
205217,0.94250315
203338,0.73677087
229311,0.87130886
159777,0.48254007
271874,0.71154106
214433,0.8961135
154901,0.86245906
219827,0.42932647
235188,0.63607335
170831,0.44790623
184029,0.8882978
153875,0.9379444
271562,0.9900851
246797,0.96770436
243079,0.86653453
190718,0.730256
189806,0.9538592
154928,0.34076625
160993,0.5662544
207181,0.9366892
224526,0.8558522
258675,0.98004556
148712,0.63750815
251361,0.91795504
215868,0.519855
261796,0.93724847
162355,0.61218894
220448,0.97633743
171543,0.52126867
245103,0.446001
186291,0.73941094
214418,0.8658017
162780,0.8990326
256803,0.35920691
260245,0.25542256
162446,0.676701
275445,0.5905995
222712,0.95547533
234347,0.9453188
249775,0.7536021
167380,0.9602543
230471,0.8086425
176243,0.5311776
161258,0.5445415
258428,0.5063002
163689,0.9420753
173314,0.715009
164356,0.8638937
210964,0.9490331
164867,0.9042327
230555,0.5607383
228989,0.4227256
192313,0.5535995
257409,0.98925334
222907,0.77855104
274561,0.95534605
257708,0.95890474
161338,0.56221753
228956,0.7290431
154049,0.6268876
267201,0.7846623
217420,0.95404893
270512,0.97113454
237955,0.9794672
172662,0.99052423
230637,0.28219843
267599,0.7996589
148696,0.61215454
223566,0.570998
210613,0.70488214
213820,0.9936016
160402,0.4142994
168508,0.9163148
254286,0.9817649
255705,0.8855561
219462,0.68275625
